Source	Target
E2F7	E2F1
E2F7	ETV4
E2F7	FOXO3
E2F7	GATA3
E2F7	GTF2A1
E2F7	JUN
E2F7	MAZ
E2F7	MECOM
E2F7	MEIS2
E2F7	MYB
E2F7	MYCN
E2F7	NFYA
E2F7	NR2C2
E2F7	RELB
E2F7	SIX3
E2F7	SP2
E2F7	TP53
E2F7	TP73
E4F1	EGR3
E4F1	GTF2A1
E4F1	IRX5
E4F1	RFX1
E4F1	TFDP1
EBF1	ARNT
EBF1	ATF4
EBF1	ATF5
EBF1	BHLHE40
EBF1	CEBPB
EBF1	CEBPD
EBF1	EGR1
EBF1	EPAS1
EBF1	GATA4
EBF1	GLI1
EBF1	HOMEZ
EBF1	MAX
EBF1	MAZ
EBF1	MEF2A
EBF1	MEIS3
EBF1	NFATC4
EBF1	NFE2L2
EBF1	NFYA
EBF1	NR2C2
EBF1	NR2E3
EBF1	NR3C1
EBF1	OAZ1
EBF1	RB1
EBF1	RFX2
EBF1	RUNX3
EBF1	SP1
EBF1	TFAP2B
EBF1	ZEB1
EBF1	ZNF143
EBF1	ZNF354C
EBF2	ARNT
EBF2	EGR1
EBF2	GLI1
EBF2	HOMEZ
EBF2	MAZ
EBF2	NR2E3
EBF2	OAZ1
EBF2	RB1
EBF2	RFX2
EBF2	SP1
EBF2	ZNF143
EBF2	ZNF354C
EGR1	ARID3A
EGR1	ARID5B
EGR1	ARNT
EGR1	ARX
EGR1	ATF1
EGR1	ATF2
EGR1	ATF4
EGR1	ATF5
EGR1	ATF7
EGR1	BACH1
EGR1	BACH2
EGR1	BHLHE40
EGR1	BHLHE41
EGR1	BPTF
EGR1	BRF1
EGR1	CDC5L
EGR1	CEBPA
EGR1	CEBPB
EGR1	CEBPD
EGR1	CIZ1
EGR1	CNOT3
EGR1	CREB1
EGR1	CREM
EGR1	CTCF
EGR1	CUX1
EGR1	DBP
EGR1	DDIT3
EGR1	DEAF1
EGR1	DLX2
EGR1	E2F1
EGR1	E2F5
EGR1	E2F6
EGR1	E2F7
EGR1	EBF1
EGR1	EGR1
EGR1	ELK1
EGR1	ELK4
EGR1	EP300
EGR1	EPAS1
EGR1	ERF
EGR1	ESRRA
EGR1	ETS2
EGR1	ETV4
EGR1	FOXA3
EGR1	FOXC1
EGR1	FOXH1
EGR1	FOXJ1
EGR1	FOXJ2
EGR1	FOXJ3
EGR1	FOXN2
EGR1	FOXO1
EGR1	FOXO3
EGR1	FOXP1
EGR1	FOXP3
EGR1	GABPA
EGR1	GABPB1
EGR1	GATA2
EGR1	GATA3
EGR1	GATA4
EGR1	GBX2
EGR1	GLI1
EGR1	GLIS3
EGR1	GTF2A1
EGR1	GTF2I
EGR1	GTF2IRD1
EGR1	GZF1
EGR1	HAND1
EGR1	HAND2
EGR1	HBP1
EGR1	HES1
EGR1	HIC1
EGR1	HIF1A
EGR1	HLF
EGR1	HMBOX1
EGR1	HMGA1
EGR1	HMX1
EGR1	HOMEZ
EGR1	HOXA13
EGR1	HOXA7
EGR1	HOXA9
EGR1	HOXD1
EGR1	HSF1
EGR1	HSF2
EGR1	IKZF2
EGR1	IRF1
EGR1	IRF2
EGR1	IRF6
EGR1	IRF7
EGR1	IRX3
EGR1	IRX5
EGR1	ISL1
EGR1	JUN
EGR1	JUNB
EGR1	JUND
EGR1	KLF11
EGR1	KLF12
EGR1	KLF15
EGR1	MAFA
EGR1	MAFB
EGR1	MAFF
EGR1	MAFG
EGR1	MAX
EGR1	MAZ
EGR1	MECOM
EGR1	MECP2
EGR1	MEF2A
EGR1	MEIS1
EGR1	MEIS2
EGR1	MEIS3
EGR1	MITF
EGR1	MSX1
EGR1	MSX2
EGR1	MYBL2
EGR1	MYCN
EGR1	MZF1
EGR1	NEUROD1
EGR1	NF1
EGR1	NFATC2
EGR1	NFATC3
EGR1	NFATC4
EGR1	NFE2L1
EGR1	NFE2L2
EGR1	NFIB
