Source	Target
CNOT3	BHLHE41
CNOT3	BPTF
CNOT3	BRF1
CNOT3	CBFB
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CEBPD
CNOT3	CEBPG
CNOT3	CREB1
CNOT3	CREM
CNOT3	CTCF
CNOT3	DEAF1
CNOT3	DLX5
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EBF2
CNOT3	EGR1
CNOT3	EGR2
CNOT3	EGR3
CNOT3	EPAS1
CNOT3	FGF9
CNOT3	FOSL1
CNOT3	FOXA1
CNOT3	FOXD3
CNOT3	FOXH1
CNOT3	FOXJ2
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	FOXP1
CNOT3	GABPA
CNOT3	GATA2
CNOT3	GATA6
CNOT3	GFI1
CNOT3	GLI3
CNOT3	HES1
CNOT3	HIC1
CNOT3	HOXA3
CNOT3	HSF2
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	IRX2
CNOT3	IRX3
CNOT3	IRX4
CNOT3	IRX5
CNOT3	ISL1
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF11
CNOT3	KLF12
CNOT3	KLF15
CNOT3	KLF4
CNOT3	LHX3
CNOT3	LHX4
CNOT3	LMX1B
CNOT3	MAF
CNOT3	MAFB
CNOT3	MAFF
CNOT3	MAFG
CNOT3	MAX
CNOT3	MAZ
CNOT3	MECOM
CNOT3	MECP2
CNOT3	MEIS1
CNOT3	MEIS2
CNOT3	MYBL2
CNOT3	MYC
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFATC1
CNOT3	NFE2L2
CNOT3	NFIB
CNOT3	NFIL3
CNOT3	NFKB1
CNOT3	NFYA
CNOT3	NKX3-1
CNOT3	NKX6-1
CNOT3	NR2C2
CNOT3	NR2F2
CNOT3	NR2F6
CNOT3	NR3C1
CNOT3	NR4A1
CNOT3	NR4A2
CNOT3	NR6A1
CNOT3	NRF1
CNOT3	OTX1
CNOT3	PITX1
CNOT3	PITX2
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PKNOX2
CNOT3	POU3F1
CNOT3	POU3F3
CNOT3	PPARA
CNOT3	PPARD
CNOT3	PURA
CNOT3	RB1
CNOT3	RBPJ
CNOT3	REL
CNOT3	RELA
CNOT3	REST
CNOT3	RFX1
CNOT3	RFX2
CNOT3	RREB1
CNOT3	RUNX3
CNOT3	RXRA
CNOT3	RXRB
CNOT3	SIX1
CNOT3	SIX2
CNOT3	SIX4
CNOT3	SMAD2
CNOT3	SMAD3
CNOT3	SMAD7
CNOT3	SOX2
CNOT3	SOX21
CNOT3	SP1
CNOT3	SP3
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	TBX18
CNOT3	TCF3
CNOT3	TFAP2A
CNOT3	TFAP2C
CNOT3	TFAP4
CNOT3	TFCP2L1
CNOT3	TFDP1
CNOT3	TGIF1
CNOT3	TGIF2
CNOT3	TRIM28
CNOT3	USF1
CNOT3	USF2
CNOT3	XBP1
CNOT3	YY1
CNOT3	ZBTB7A
CNOT3	ZEB1
CNOT3	ZFP161
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ATF1
CREB1	ATF6
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DEAF1
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	ERF
CREB1	FOXD3
CREB1	FOXP1
CREB1	FOXP3
CREB1	GTF2A1
CREB1	GZF1
CREB1	HLF
CREB1	HNF4A
CREB1	HOXA3
CREB1	HOXC10
CREB1	HSF1
CREB1	ING4
CREB1	IRF6
CREB1	IRF7
CREB1	IRX4
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF4
CREB1	MAF
CREB1	MAFB
CREB1	MAFF
CREB1	MSX2
CREB1	MYC
CREB1	MYOG
CREB1	NF1
CREB1	NFE2L2
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	RXRA
CREB1	SMAD7
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	STAT4
CREB1	TFCP2
CREB1	TGIF2
CREB1	TP53
CREB1	TRIM28
CREB1	VDR
CREB1	XBP1
CREB1	YY1
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	DEAF1
CREM	EGR2
CREM	EGR4
CREM	ERF
CREM	FOXD3
CREM	FOXP1
CREM	GTF2A1
CREM	HLF
CREM	HOXC10
CREM	ING4
CREM	IRF6
CREM	IRF7
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	KLF4
CREM	MAF
CREM	MAFF
CREM	MSX2
CREM	MYC
CREM	MYOG
CREM	NF1
CREM	NFKB1
CREM	NR4A2
CREM	NR6A1
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SMAD7
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	STAT4
CREM	TFCP2
CREM	TP53
CREM	TRIM28
CREM	YY1
CREM	ZNF143
CRX	ATF4
CRX	CEBPG
CRX	DDIT3
CRX	NFKB1
CRX	PRDM1
CRX	STAT2
CRX	THRB
CTCF	AHR
CTCF	ARID3A
CTCF	ATF1
CTCF	ATF4
CTCF	ATF5
CTCF	ATF6
CTCF	BACH1
CTCF	BACH2
CTCF	BCL6
CTCF	BHLHE40
CTCF	BPTF
CTCF	CEBPA
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DBP
CTCF	DEAF1
CTCF	DLX2
CTCF	DLX3
CTCF	E2F1
CTCF	E2F7
CTCF	E4F1
CTCF	EGR1
CTCF	ELF3
CTCF	ELF5
CTCF	EP300
CTCF	ESR2
CTCF	ESRRA
CTCF	ETS2
CTCF	FOSL1
CTCF	FOXA2
CTCF	FOXA3
CTCF	FOXD1
CTCF	FOXD3
CTCF	FOXH1
CTCF	FOXJ3
CTCF	FOXL1
CTCF	FOXN2
CTCF	FOXO1
CTCF	FOXO4
CTCF	FOXP1
CTCF	GBX2
CTCF	GFI1
CTCF	GFI1B
CTCF	GLI1
CTCF	GLIS3
CTCF	GTF2IRD1
CTCF	GZF1
CTCF	HES1
CTCF	HIC1
CTCF	HMBOX1
CTCF	HMGA1
CTCF	HOMEZ
CTCF	HOXA13
CTCF	HOXA5
CTCF	HOXA6
CTCF	HOXA7
CTCF	HOXA9
CTCF	HOXB13
CTCF	HOXB5
CTCF	HOXB6
CTCF	HOXB8
CTCF	HOXC13
CTCF	HOXC5
CTCF	HOXC8
CTCF	HOXD12
CTCF	HOXD13
CTCF	HOXD9
CTCF	HSF2
CTCF	IKZF2
CTCF	ING4
CTCF	IRF2
CTCF	IRF9
CTCF	IRX3
CTCF	IRX4
CTCF	IRX5
CTCF	ISL1
CTCF	JUNB
CTCF	JUND
CTCF	KLF4
CTCF	LMX1B
CTCF	MAF
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAZ
CTCF	MECOM
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFIL3
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX2-2
CTCF	NKX3-2
CTCF	NR1H2
CTCF	NR1I3
CTCF	NR2C2
CTCF	NR2F1
CTCF	NR2F2
CTCF	NR3C1
CTCF	NR4A1
CTCF	NR6A1
CTCF	NRF1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PAX2
CTCF	PITX3
CTCF	PKNOX1
CTCF	POU2F1
CTCF	PPARD
CTCF	PURA
CTCF	REL
CTCF	RELB
CTCF	RFX2
CTCF	RUNX1
CTCF	RUNX3
CTCF	RXRA
CTCF	RXRB
CTCF	SIX2
CTCF	SIX4
CTCF	SMAD2
CTCF	SMAD3
CTCF	SMAD7
CTCF	SOX2
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SPI1
CTCF	SPIB
CTCF	SREBF1
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT6
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TFAP2A
CTCF	TFAP2B
CTCF	TGIF1
CTCF	TGIF2
CTCF	THRA
CTCF	THRB
CTCF	TP53
CTCF	TP73
CTCF	USF1
CTCF	USF2
CTCF	VDR
CTCF	YY1
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZFP161
CTCF	ZFX
CTCF	ZNF148
CTCF	ZNF217
CTCF	ZNF333
CUX1	ATF5
CUX1	CUX1
CUX1	ETS2
CUX1	HOXD12
CUX1	HOXD13
CUX1	MEIS1
CUX1	USF1
DDIT3	BHLHE41
DDIT3	HMBOX1
DDIT3	HOXC5
DEAF1	BACH2
DEAF1	BHLHE40
DEAF1	BRF1
DEAF1	CBFB
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	E2F6
DEAF1	EGR1
DEAF1	EGR4
DEAF1	ETS2
DEAF1	FOXA2
DEAF1	FOXN2
DEAF1	FOXP1
DEAF1	GTF2I
DEAF1	HES1
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	HOXA3
DEAF1	HOXA4
DEAF1	HOXA5
DEAF1	HOXA6
DEAF1	IKZF2
DEAF1	IRF7
DEAF1	IRX5
DEAF1	JUN
DEAF1	JUNB
DEAF1	KLF4
DEAF1	LMX1B
DEAF1	MAFA
DEAF1	MAFF
DEAF1	MAX
DEAF1	MZF1
DEAF1	NFE2L2
DEAF1	NR4A2
DEAF1	POU2F1
DEAF1	POU2F2
DEAF1	RELA
DEAF1	RXRA
DEAF1	SHOX2
DEAF1	SIX4
DEAF1	SMAD2
DEAF1	SOX4
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TFAP2C
DEAF1	TP53
DEAF1	TRIM28
DEAF1	USF2
DEAF1	ZBTB33
DEAF1	ZNF263
DLX2	IRF6
DLX3	ARNTL2
DLX4	ARNTL2
DLX5	LMO2
DLX5	NR2C2
DMBX1	BHLHE41
DMBX1	ISL1
DMRT1	ETS1
DMRT1	NFE2
DMRT1	NR4A1
DMRT1	PRDM1
DMRT1	SRF
DMRT2	SRF
DMRT2	TCF4
E2F1	ARID3A
E2F1	ARX
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BACH2
E2F1	BRF1
E2F1	CDC5L
E2F1	CEBPA
E2F1	CREM
E2F1	CUX1
E2F1	DLX2
E2F1	DLX4
E2F1	E2F1
E2F1	EGR4
E2F1	EPAS1
E2F1	ERF
E2F1	FOSL1
E2F1	FOXJ3
E2F1	FOXM1
E2F1	FOXN2
E2F1	FOXO3
E2F1	GABPA
E2F1	GABPB1
E2F1	GATA3
E2F1	GLI3
E2F1	GTF2A1
E2F1	HMGA2
E2F1	HOXC10
E2F1	HSF2
E2F1	IRX3
E2F1	IRX5
E2F1	ISL1
E2F1	JUN
E2F1	JUNB
E2F1	JUND
E2F1	KLF11
E2F1	MAF
E2F1	MAZ
E2F1	MECOM
E2F1	MYBL2
E2F1	NFATC3
E2F1	NFKB2
E2F1	NFYA
E2F1	NKX3-1
E2F1	NR2F2
E2F1	OTX1
E2F1	PARP1
E2F1	PATZ1
E2F1	PKNOX1
E2F1	PURA
E2F1	RELB
E2F1	RXRA
E2F1	RXRB
E2F1	SMAD1
