Source	Target
DEAF1	DEAF1
DEAF1	DLX3
DEAF1	DLX4
DEAF1	E2F6
DEAF1	EGR1
DEAF1	EGR3
DEAF1	EGR4
DEAF1	ELF4
DEAF1	EPAS1
DEAF1	FOXN2
DEAF1	FOXP1
DEAF1	GLI1
DEAF1	GTF2I
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	HOXA11
DEAF1	HOXA4
DEAF1	HOXB5
DEAF1	IRF1
DEAF1	IRF7
DEAF1	JUN
DEAF1	JUNB
DEAF1	KLF12
DEAF1	KLF4
DEAF1	LMX1B
DEAF1	MAF
DEAF1	MAFA
DEAF1	MAFF
DEAF1	MAX
DEAF1	MEF2A
DEAF1	MYBL2
DEAF1	MZF1
DEAF1	NF1
DEAF1	NFATC1
DEAF1	NFE2L2
DEAF1	NFYA
DEAF1	NKX3-2
DEAF1	NR2F1
DEAF1	NR4A1
DEAF1	NR4A2
DEAF1	PDX1
DEAF1	PKNOX1
DEAF1	PPARA
DEAF1	PURA
DEAF1	RBPJ
DEAF1	RELA
DEAF1	RREB1
DEAF1	RUNX3
DEAF1	RXRA
DEAF1	SHOX2
DEAF1	SIX4
DEAF1	SMAD2
DEAF1	SP2
DEAF1	SPIB
DEAF1	STAT1
DEAF1	STAT5A
DEAF1	TCF12
DEAF1	TCF3
DEAF1	TP53
DEAF1	TRIM28
DEAF1	USF2
DEAF1	ZBTB33
DEAF1	ZFX
DEAF1	ZNF219
DEAF1	ZNF238
DMRT1	ELF1
DMRT1	SRF
DMRT2	DBP
DMRT2	HOXC4
DMRT2	OTX1
DMRT2	SRF
DMRT3	BACH1
DMRT3	ELF1
DMRT3	HOXC4
E2F1	ARID3A
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BACH2
E2F1	BRF1
E2F1	CDC5L
E2F1	CREB1
E2F1	CREM
E2F1	CTCF
E2F1	CUX1
E2F1	DLX2
E2F1	DLX4
E2F1	E2F1
E2F1	EGR2
E2F1	ELF4
E2F1	EP300
E2F1	EPAS1
E2F1	ERF
E2F1	FOSL1
E2F1	FOXJ1
E2F1	FOXN2
E2F1	FOXO1
E2F1	FOXO3
